age,income,experience,score_test,hours_worked,distance_to_work,savings,debt,education,city,job_type,marital_status,car,remote_work,salary
65,47365.980489334506,27,66.89435290374635,47,8.47762586198237,33582.82553737126,1716.541629741343,Bachelor,Los Angeles,Retail,Single,Yes,Yes,72900.47051170033
29,38605.717384275355,16,57.63904241401501,78,0.47514009117667555,5796.222795100396,14444.820048012,Master,Chicago,Retail,Married,Yes,No,67128.23299668163
22,43815.303218977075,19,72.98179903065451,37,9.780584537093315,7233.226985384022,7546.330847713642,Master,Chicago,Retail,Single,Yes,No,74193.93472794058
54,28820.58535183623,39,78.1988614027451,33,9.837618207537203,17708.622242641184,1951.1187611680466,Master,Los Angeles,Retail,Single,Yes,Yes,93627.10933345374
49,57234.07836054413,38,72.28794806739275,37,22.182512736479012,11025.914918404267,8252.012580484748,Bachelor,Chicago,Finance,Married,Yes,Yes,100063.00134314157
26,43701.50450331317,22,68.88677220780892,47,7.045243709021661,36647.39220595258,10156.642638070145,Bachelor,Houston,Finance,Single,Yes,Yes,72281.97145837724
58,66968.79185596606,31,68.28437899415738,43,0.802824750086595,7110.539072599074,5571.118053312823,Master,Los Angeles,IT,Single,Yes,Yes,94092.04953520336
52,45878.787572383735,32,76.12948032442034,27,3.6556566450136647,8181.011048503342,16056.67387998064,Bachelor,New York,IT,Married,Yes,Yes,82863.17973995717
36,70766.6316752847,4,66.10551250760452,61,10.660369111042332,886.3746704438167,5478.356850321267,High School,Los Angeles,Retail,Married,Yes,No,55170.22735354678
65,61361.83623975561,33,71.71517028589466,73,2.7346214029127403,23327.150351891407,14413.600749275016,Bachelor,Chicago,Finance,Married,Yes,No,102665.44078780906
33,50428.95165077516,39,82.50446570887374,64,3.292374217211871,14092.186624981481,6456.764767158786,High School,Los Angeles,IT,Married,Yes,No,88075.46653131243
20,73703.48881026232,10,61.98676921094355,72,17.174074751462893,6219.757730212811,24647.171495958766,PhD,New York,Retail,Single,No,No,94573.66607595992
37,64284.40191555814,2,74.56332980259728,27,8.778389002025476,15033.952132475653,8509.858265562754,Bachelor,Houston,IT,Single,Yes,Yes,75276.98657565433
41,94193.19239994838,32,57.11010587202995,23,7.10349153309701,61346.83757304853,15158.231523479193,Bachelor,New York,Retail,Married,No,No,113433.2382237882
50,43858.17132532693,10,77.27929670009954,46,3.833885487530368,9359.091736664517,3031.308508077541,Bachelor,New York,Retail,Single,Yes,Yes,60176.86560175554
41,51149.24158187691,15,65.21190789200939,55,13.127764107460573,12699.801401561128,6685.836867346708,High School,New York,Retail,Married,Yes,No,67901.28674866173
69,73530.63516516394,17,85.19591813030794,24,3.3928198856581697,7255.418146523753,10134.966219432199,Bachelor,Chicago,Healthcare,Single,Yes,No,88506.96913971507
28,26846.932822473314,29,60.23052690354651,52,13.358427879281201,4512.510764692927,11462.451668362452,Master,Los Angeles,Retail,Married,Yes,Yes,78140.62427420498
66,69754.15344848843,9,79.42079036801007,68,0.7267981735584134,26869.473295500906,4688.072508911798,Master,New York,Retail,Divorced,Yes,Yes,83404.2679500242
25,56589.54136522206,17,87.21131078526493,53,19.990887891428702,3003.991980028414,5021.955117535582,Bachelor,New York,IT,Married,No,Yes,89019.50407561248
53,36676.83866829128,37,64.69310598579531,49,6.922804830026678,30687.20904278886,9015.358064323998,Bachelor,New York,IT,Married,No,Yes,93790.04869978897
55,29554.405121733176,18,66.3811507100506,27,5.771577821966916,31034.403405439094,9010.104977201652,PhD,Phoenix,Retail,Married,Yes,Yes,74634.00953099394
57,39912.65790304574,35,65.55804355623403,58,9.442361210872175,20974.008249811235,3200.467180712316,Master,New York,Education,Married,Yes,No,394757.26435210166
37,15727.706415116423,12,70.14137311595695,66,9.786770982823787,14679.906235947403,6799.689213461896,Bachelor,New York,Retail,Married,Yes,No,48543.19905263831
52,42656.908344627445,2,80.17421799189465,45,1.4160409151396505,18100.515295005047,7566.191413587281,Bachelor,Los Angeles,Healthcare,Single,Yes,Yes,59360.1870389273
65,59338.345000138725,9,69.32495066112877,76,14.115448475394079,2790.6078801398776,2810.54525842524,Bachelor,New York,Healthcare,Married,No,Yes,75010.85258440043
42,42855.49038546758,37,63.79041774793643,56,3.2286485551958357,24196.593189507028,12247.41466326956,Bachelor,New York,IT,Single,Yes,No,91955.92691886426
52,70824.69052150712,0,54.8124629341671,53,23.534772064960837,29057.836785280084,8301.956985775658,Bachelor,Phoenix,IT,Single,No,Yes,64470.938837526744
42,74899.21404087932,26,91.01947506512397,26,17.029283976688795,19022.405463078605,23645.19450775314,PhD,Chicago,IT,Married,Yes,Yes,110868.79705013752
46,69134.66723938662,7,91.80495630414647,59,4.250548016245157,21884.22348817844,4791.891900764926,Master,Chicago,Education,Single,Yes,No,79718.3925407448
35,53459.613653965476,16,80.60237039488457,47,16.489029800832252,12227.630903175545,14088.88867226172,High School,Los Angeles,IT,Married,Yes,Yes,74656.54454037682
63,15129.81091270296,8,66.89616305575015,58,4.406631021641377,46987.75576591714,9313.00457224709,Bachelor,New York,Retail,Married,Yes,Yes,62795.43199771993
35,39444.53761951091,5,82.47702115131646,58,1.064140500259183,21555.27274311538,20371.516212426293,Bachelor,Houston,Finance,Divorced,Yes,Yes,64630.66399337213
19,47869.422098384195,24,84.48706917493067,47,32.6723234962263,22473.691374163907,2759.846059484845,Master,Los Angeles,Retail,Married,Yes,Yes,93471.7368008749
52,36591.985257427834,38,72.45751868587266,33,10.572842260423894,32695.35829723626,1037.4879615990058,Bachelor,Houston,Finance,Married,Yes,Yes,84241.81831119952
33,47907.417867701435,27,75.41368543998891,72,6.089890022880954,20321.191771154125,2485.6596117540093,Master,New York,Retail,Single,Yes,Yes,88625.53808011775
58,74151.01203040069,32,87.31768229489492,69,5.071214120554673,45883.34938027537,4376.659158081123,Bachelor,New York,IT,Married,Yes,Yes,114192.50596026059
53,25313.35205727023,36,58.59538642943592,57,3.926061415266658,18163.346250624643,3997.794465660012,Bachelor,New York,IT,Single,Yes,No,72814.51455367722
50,77175.3808417854,8,84.98422823122173,23,39.87155871867444,14205.03144127224,7208.6712580417025,High School,New York,Education,Single,No,No,72390.46658878322
21,63270.89632631206,17,71.90846188643486,61,1.4473363568682738,13734.21572954384,12067.388025750177,Master,New York,IT,Married,No,No,95504.30664018824
50,54023.25212416543,20,63.874216979889496,37,3.780518956892705,13025.609989141662,12579.756871973743,High School,Chicago,Finance,Single,Yes,Yes,73622.29722687407
31,39295.75166388854,1,64.69693526705662,63,6.645551372902968,41167.87985179204,10251.13352449718,Bachelor,New York,Retail,Single,Yes,Yes,49887.17966447164
38,36890.74481762862,37,66.35277865480911,67,6.500868195564134,31763.885042885417,1356.4940026181034,Master,Chicago,Retail,Married,Yes,Yes,87743.84476584486
65,25606.734281168905,39,62.89929279898797,44,6.3745987437214,26141.170055569957,4870.016487162109,Bachelor,Houston,Education,Single,No,No,82104.66799153018
37,75751.48220471581,35,92.71388974389016,26,1.9332242405373368,33608.25881143903,272.63705369815216,Bachelor,Houston,Retail,Single,Yes,Yes,94486.34018872127
25,73064.17340111062,36,79.91202938501002,57,1.5657489749765097,58757.72657166972,776.7764236868397,PhD,New York,Finance,Single,Yes,Yes,119190.17538202682
24,28905.730571250766,14,85.64482753608569,47,2.940591445938636,3321.6272065004905,2716.8016812577416,Bachelor,Los Angeles,IT,Married,Yes,Yes,71398.91822535927
20,41710.58007640698,27,80.62368291616679,24,24.595448422557602,21252.439086562317,17844.403953898174,PhD,Chicago,IT,Married,No,No,93491.10581725584
34,56497.17153847863,17,75.61227608470173,22,1.1997001416531856,21091.78303987179,16334.631222514185,Bachelor,Los Angeles,IT,Married,Yes,No,72076.06692107487
50,45507.36292741688,33,75.74755323365632,63,14.164447642208176,25111.299324762334,17707.918788895517,High School,New York,Education,Single,Yes,Yes,77893.68820236059
65,21219.878644522734,21,71.02487361090138,50,14.169531478320796,55759.6138382202,6433.571101504893,High School,Los Angeles,Retail,Married,Yes,No,55630.080168427936
29,40133.40859166467,10,71.84217623559829,66,16.595235358092104,21691.14262520903,7243.715895513358,Bachelor,Chicago,Healthcare,Married,Yes,Yes,58445.153495157465
68,79265.51447030029,12,60.918966261871084,61,21.769704842250878,40508.74307665691,220.91245907973644,Bachelor,New York,Retail,Single,No,Yes,82877.63736729829
39,41150.32114378334,3,85.81826151040264,77,3.0521647556741787,22242.528126873476,1776.5688498297823,High School,New York,Healthcare,Married,Yes,Yes,56067.452661675605
39,47547.98994946689,21,56.86766713996955,39,2.5432398437226866,24754.21799199248,5173.804654033639,Bachelor,New York,Retail,Married,No,Yes,80934.95766522612
63,32822.33863946929,6,64.41389409470801,38,6.2643415012137185,14515.834755362019,10218.848201173481,PhD,New York,Retail,Married,Yes,Yes,64662.15619666702
47,58816.44477925622,23,95.1203413096061,67,3.0800610515890896,6007.32348753621,14566.145214875178,Master,Los Angeles,IT,Married,Yes,No,98386.80231562258
55,51727.27698536876,3,76.36172883064826,79,13.254250218914914,53848.11535977185,632.0868554639155,PhD,Houston,IT,Single,No,No,77222.71978977336
55,38869.70387664532,27,76.77710445030199,30,10.104354271584393,23472.88637884086,5021.870790163035,PhD,Houston,Retail,Married,Yes,Yes,85792.28961597776
62,30430.169062888624,14,81.37338547767729,59,20.793430509514188,24823.065282688367,10871.879892530182,High School,Houston,Retail,Married,Yes,Yes,60481.289398060646
68,71068.15061016314,0,59.59662506878605,22,0.8636246411049187,23778.07552450862,9545.148412233686,Bachelor,New York,Retail,Married,Yes,Yes,64877.727106971746
25,25916.848900383797,2,61.06206633529977,42,24.660848958387742,35296.53675637227,4686.315448091153,Master,Los Angeles,Retail,Married,No,Yes,57329.86539222384
44,57557.23543384332,13,70.55105653451153,26,3.472178417326472,9554.300025069373,5714.437006507014,Bachelor,New York,Retail,Married,Yes,No,72168.50213933655
44,17691.811329326403,37,65.9663904245231,42,6.747069434979567,6491.764671547668,1969.6975901286569,Bachelor,Houston,Finance,Married,No,Yes,70734.20977868723
51,60608.17524518574,0,74.250440349906,26,5.773419856566395,5967.932681606587,7361.9608680764995,Bachelor,New York,IT,Married,Yes,No,64024.22528739021
38,64554.48330890091,37,79.85549295302135,65,14.284157457503749,9470.073519390975,2075.11192783026,Bachelor,Los Angeles,Finance,Married,No,Yes,117871.68547866761
47,66421.75567459871,37,88.89163047870596,53,5.453020120628005,1581.4083033331744,18140.339608012942,PhD,New York,IT,Single,Yes,Yes,118466.18748886047
50,47581.87297145198,20,83.1108833978959,61,28.744557144636595,23750.438358271593,9733.772810931327,Master,Los Angeles,IT,Married,Yes,Yes,78301.15798995427
45,73760.05408345544,28,65.05723288311046,38,23.282504756172028,11397.997458849832,14293.716816236152,Master,Los Angeles,Retail,Married,Yes,No,93036.46914185892
64,84616.87542494101,4,71.25035922052207,77,20.569848080303235,15899.177329422762,4737.614617458059,Bachelor,Houston,Retail,Single,No,No,75463.84055326442
50,45175.65295931055,9,68.53054828750385,28,0.7392465488621975,33481.84087165972,7045.663458218549,Bachelor,Chicago,IT,Single,No,Yes,62771.47462310274
22,43234.92454805109,27,64.8343912098765,67,19.2591776611444,11435.284106503983,5706.722813596505,Master,Los Angeles,IT,Single,Yes,No,83599.00257924022
65,52237.65890517404,20,62.55824887322167,70,15.215893442682018,11772.29391863224,5861.6436104249915,Master,New York,IT,Single,Yes,No,97024.43214126513
36,42834.79781158689,6,91.6431238772454,37,1.0927142776586243,19800.94697416924,9446.767461963842,PhD,Los Angeles,IT,Single,Yes,Yes,83106.11794154524
21,40641.94705984819,2,75.1064224323265,60,1.1363277602646824,16424.306263974275,6178.580007652645,Bachelor,Phoenix,Retail,Single,Yes,Yes,54708.750091265356
52,41948.92189637736,19,72.75769793395251,67,1.0665447637240044,75124.85517345917,4515.67258799539,Master,New York,Healthcare,Married,Yes,Yes,76524.19226429777
66,75736.34012009368,18,79.84257566594302,64,0.1139729633952164,4356.930729482169,9906.032391883178,Bachelor,Phoenix,Retail,Single,Yes,Yes,87545.68574099225
34,61578.22992553148,34,80.33746103741574,61,7.954774148162498,24472.248677718435,11727.074237844125,Master,New York,Retail,Single,Yes,No,112345.88081891119
61,42785.80809112863,3,86.18825653706422,44,36.26629478551869,11270.339214679449,15555.83176501151,Bachelor,Chicago,Retail,Married,Yes,Yes,53348.381592549355
45,13173.12461416571,4,67.56338386633234,71,5.774725044208275,18957.229888973936,15909.222751340789,Bachelor,New York,IT,Single,No,Yes,39565.542796963426
47,26833.032595902987,0,79.0272221687282,33,7.78176890104385,17120.33105905612,8811.464534859124,Bachelor,New York,Retail,Married,Yes,Yes,50693.63059740958
46,57551.43623902817,3,65.88826023649172,63,34.41075970390739,34650.65437101477,4142.696864777892,Bachelor,New York,IT,Married,Yes,Yes,75902.23012253355
63,18176.66087916774,11,73.09842056261272,44,2.9461569290413685,22967.24510757868,7235.070673716771,Bachelor,New York,IT,Single,Yes,Yes,66203.96237745616
23,54394.90291177934,26,75.56742567162054,38,19.552453550063206,19463.887530055632,3183.2511484796814,PhD,New York,IT,Single,Yes,No,98925.8387288941
52,34016.544127024616,22,76.54483995719062,58,7.90518510942282,42059.02566453382,12355.7677962161,Bachelor,New York,IT,Single,Yes,Yes,74131.92198913354
58,51377.0866187101,24,76.10321105847191,74,8.427534029740325,20243.726399335268,11840.280545580557,Bachelor,Chicago,Healthcare,Single,Yes,Yes,95948.58255425164
54,50957.84452001214,20,83.0183098254492,34,4.203359183584651,3091.866109310013,7191.994098105433,Bachelor,Chicago,IT,Single,Yes,Yes,86298.93470930407
41,51808.84900836066,23,69.03011609024227,35,8.245878710076536,30867.142776275385,4707.526089670256,Bachelor,Chicago,IT,Single,Yes,No,83712.2806783229
46,44083.672293822194,24,76.81674272903471,46,0.7595545714177672,25047.408908855377,20229.88179359744,PhD,New York,Retail,Single,No,Yes,92146.880353088
66,43590.715615884015,31,67.410951604796,59,14.466542016039734,37758.73847753195,9592.25500704908,Bachelor,Houston,Education,Married,Yes,Yes,80534.56346818693
63,39188.14371595342,31,104.20752565885881,29,3.350361344716961,30450.291748119103,4301.815384857372,Bachelor,Chicago,Finance,Single,Yes,Yes,88504.24854081578
48,57258.38475862835,4,65.87135682236371,23,21.857654500866225,10460.267855538106,163.52818933089657,Bachelor,New York,Healthcare,Married,No,Yes,67614.9832026827
52,62077.89012171423,35,67.99347345655445,70,4.586296700264768,408.48201433665463,3068.84254167387,Bachelor,New York,Education,Single,Yes,Yes,101448.26792228577
50,31715.412161958106,38,83.8264807701312,38,1.5411214280451526,35464.7144183241,3856.5121167211564,High School,New York,Retail,Married,Yes,No,71999.03683471732
69,49225.57291561596,15,70.70534856498841,47,11.903380954355276,19883.610558415097,3067.947382538973,Bachelor,Los Angeles,Education,Single,Yes,No,73517.94264125219
38,52948.73110231607,32,83.8304612770103,40,1.798184657978998,12374.799064925752,7247.616906070101,Bachelor,Chicago,IT,Married,Yes,Yes,87821.18381244224
49,52756.56701934563,20,76.53022593725885,78,14.011258683487192,11418.617940885488,4855.442715752995,Bachelor,Chicago,IT,Single,Yes,Yes,95704.72503166742
40,52501.544293947765,8,70.9681073344621,66,34.45532929178057,22295.849617772255,2392.681901676329,PhD,New York,Education,Married,Yes,No,76902.03958766624
50,43969.47784482164,5,67.47244650875223,33,15.120973806230907,13867.366582627159,10891.82348081565,Bachelor,New York,Retail,Single,No,Yes,904044.437197764
20,54185.456381938086,34,67.11163438363127,52,0.2270506870704976,6763.049322705312,19473.39947337994,Bachelor,New York,Finance,Married,Yes,Yes,110284.17311420082
35,59270.4306647543,38,71.07678997487258,67,9.160052427619869,5854.945421149151,1586.7754903040013,PhD,New York,Retail,Single,Yes,Yes,106297.21309484832
42,52115.54983733846,21,73.25603681655203,29,11.88790871865282,17223.386357886822,394.2883457486887,Bachelor,Phoenix,Finance,Married,Yes,No,81200.72471587907
59,57589.09754800586,4,66.68118756576126,38,17.455917452011068,10041.822451631746,12736.419133707685,Master,Los Angeles,Finance,Single,Yes,No,63487.40825669931
48,64855.3011655626,22,73.90767569813455,49,0.576315587495854,8250.617212736492,4789.353316242379,Bachelor,Phoenix,Finance,Married,Yes,Yes,88479.45214003226
20,22235.89463157098,16,64.05884707331992,41,6.5413385035572595,46244.99612356153,3979.03545258597,Bachelor,Chicago,IT,Single,No,Yes,72960.7034769031
57,64151.95762798051,11,82.55901216596352,22,7.665157671938331,9078.481108544802,12142.321961715148,High School,Chicago,Retail,Single,No,No,489852.1332469831
63,55136.41647831912,22,84.47362399459965,56,1.8527575130574017,25745.82951833604,4305.498208314798,Bachelor,Chicago,Healthcare,Married,Yes,Yes,74040.29311604114
41,33325.6200839191,15,67.95674809791468,60,3.8927164736429063,27814.904846767524,295.12561763598933,High School,Chicago,Education,Divorced,Yes,No,53008.978923791634
67,62037.06323479533,2,67.3982694488478,37,5.802145134009308,7631.690021314854,6541.485938440697,High School,Houston,Finance,Married,No,Yes,67761.42832662359
49,44025.18640964058,29,76.77916807009872,30,17.91017872026057,7849.478346615434,9456.546873133224,PhD,Los Angeles,IT,Married,Yes,No,102228.15759972823
64,46070.503455221704,21,87.65366093031565,67,26.508323083590977,6798.315716725059,7941.832472998683,Master,Houston,Retail,Married,Yes,No,80306.06286668607
39,42384.80326301507,8,89.86663664253174,21,9.899987080460564,10747.622094812132,13055.127925856383,Bachelor,Los Angeles,Retail,Married,Yes,Yes,64820.145821295664
40,54535.98266357337,28,60.97257276763733,31,5.024362234379563,24914.5410585044,15450.422293720949,Bachelor,Chicago,Education,Single,No,Yes,77046.03050709357
19,38219.7028623192,36,85.06304829651523,73,2.930712584618153,17732.29000416152,9379.64112783941,Bachelor,Los Angeles,IT,Single,Yes,Yes,84504.73705723831
44,63522.119449216785,22,74.38446662064806,25,40.249221114419726,35849.63010208544,2476.440482255365,Bachelor,New York,IT,Married,No,Yes,74583.60196313454
59,47917.06119207993,12,74.57810299539464,62,40.75718984810274,28782.169318027107,2391.7876921447705,PhD,Los Angeles,Education,Married,Yes,No,86534.44396959004
19,44536.96274768094,31,80.0471236565056,78,25.899598558040683,30599.73491555895,14462.995965777853,Bachelor,New York,Finance,Married,Yes,Yes,87797.61215544409
43,61293.135164209554,22,70.19042529583886,59,15.402344292238448,39915.74067496023,2825.766829235191,Bachelor,Houston,Education,Married,Yes,No,84107.8470831986
34,45206.64856521379,16,85.96700632108305,63,3.9419813512010156,17371.323091187976,10029.14966212153,Master,Los Angeles,Retail,Single,Yes,Yes,59670.654546893005
57,64222.65238043452,39,89.23962271769807,48,16.98271768207762,22797.87474190893,4593.823925814729,Bachelor,New York,IT,Single,No,No,107209.8822571474
50,64693.89426261299,20,89.61284277535236,78,5.255890983068885,33432.11169111053,6281.545996055779,Master,New York,Retail,Married,Yes,Yes,95665.69288408013
26,29977.942426715344,1,56.560852117347196,49,3.9567285631573146,37967.83186911857,1686.1718185984837,High School,New York,Retail,Single,Yes,No,28588.984257569755
60,66638.90303334386,36,72.7034273127157,21,13.659638671552482,24388.476044019233,7645.31428081714,Bachelor,New York,Healthcare,Single,Yes,Yes,100342.0280311602
65,28069.460427471717,5,55.64769415192242,28,0.8300551404162898,3548.707788491418,7072.605896914685,Bachelor,Houston,IT,Married,Yes,Yes,54161.93729863297
56,67573.70790323766,17,67.34719938056658,66,0.49781514855629216,60586.060936414244,7074.86872453292,Master,Chicago,Retail,Divorced,Yes,Yes,85438.23485025358
46,80425.35788345359,29,51.025011288703425,21,5.941233543047911,17066.90163352809,4964.448843597044,Bachelor,Houston,Retail,Single,Yes,Yes,985625.1147938585
59,63122.51657403697,21,79.50266634639486,48,5.899388206086132,12434.630181405479,9911.17725663981,Bachelor,New York,Retail,Married,Yes,Yes,90717.61526480947
43,17645.290329504904,32,77.19309635580174,52,22.59948615057744,9389.072111335738,1917.7339976288508,PhD,Los Angeles,Retail,Single,No,Yes,103265.00808780057
52,65953.48579079028,29,70.67398893443234,29,1.3485008604756321,29530.706480742385,14581.84440883531,Master,New York,IT,Single,Yes,No,95388.3168241252
67,83691.93448904017,16,67.08851889449699,53,1.315720875482451,24762.621980783642,4081.466200816503,Bachelor,New York,Healthcare,Married,No,Yes,93677.5529275236
42,45454.52538502956,31,78.1403162435367,63,1.5952647075417041,9521.593303012387,16731.74346516256,Bachelor,Houston,Finance,Married,Yes,No,97026.93643107233
41,49479.45019955165,13,64.88577928628904,74,0.3018734886903631,3794.2888255119237,2244.2440843131058,Master,Houston,Retail,Single,Yes,Yes,71438.99008322616
30,32172.69917110352,9,64.20537885232673,27,0.7443451233975946,9427.028349094868,16429.208662857673,High School,Chicago,Retail,Married,Yes,Yes,59766.47638520251
24,54681.19128229504,35,62.97583798065291,56,10.784269899794943,31078.778646430153,1498.860450488285,Master,New York,Retail,Single,No,No,99217.36138709614
53,69037.65773814694,33,72.96159069261351,73,5.649023129730015,18287.328836221554,4287.765165815861,High School,Los Angeles,Finance,Married,Yes,No,84919.4252685931
62,60466.05692224181,8,69.17692430467237,79,14.422429676799327,4977.265463636387,4959.178897419284,High School,Chicago,Retail,Single,No,Yes,57517.254423600825
37,97129.50465931698,27,71.15761981536329,52,49.059670265109794,8821.258681310474,1580.6269418832171,PhD,Houston,IT,Married,Yes,No,119829.96326377506
18,50495.40564448696,10,80.21808740018731,66,10.759745109734764,16395.733149079664,7638.861902884451,Master,New York,IT,Married,Yes,Yes,79777.30643891367
25,25539.899488771036,13,84.632966048595,25,0.5177295742865891,20463.890334148182,2019.4331658770334,Bachelor,Phoenix,Healthcare,Single,Yes,No,880995.5521037051
63,52564.56457352329,38,89.50480784895885,63,1.1044326067625683,12696.134069826514,16791.336362046473,Bachelor,Los Angeles,IT,Married,Yes,Yes,100919.79197343154
33,13753.223521812652,18,75.60136977968293,59,21.286661126337798,21738.489206819297,1466.6602302616325,Bachelor,New York,IT,Divorced,Yes,Yes,69578.5235257971
31,42003.441127032296,14,78.4758910256277,64,7.497089491396947,28792.390857377475,5717.89568121536,Bachelor,New York,IT,Single,No,Yes,74046.77846535135
29,74365.73087900318,27,76.88846357130915,38,17.420392199832456,13823.385279061371,9770.685827549352,PhD,New York,Retail,Married,No,Yes,106769.87444187023
68,54877.00472947657,23,58.258143011860966,51,19.42203381190248,42111.93625729878,12650.528315664385,Bachelor,New York,Healthcare,Married,No,Yes,816379.106133641
40,52691.25219246903,7,71.30302944028914,46,26.265790886933576,8110.350131283723,16837.14156753724,Master,Chicago,Retail,Married,No,Yes,786444.9552479029
32,77311.70565073035,8,71.34901777259337,20,29.92322204182543,6524.279066110499,3121.093858872018,Master,New York,IT,Divorced,No,No,89981.11111965179
45,45941.00162504945,32,69.89187174230389,62,8.092896048878151,39721.646209074184,1805.5352068953289,Bachelor,New York,Retail,Married,No,Yes,80658.27861022475
51,68927.30619401163,32,74.59060671381162,71,4.17062355351831,1070.8378593128848,10311.333593570673,Bachelor,New York,Retail,Married,Yes,Yes,99371.09747128058
19,51939.60462749511,18,72.80519446785671,52,32.66619488445406,10499.330750545692,21333.691931318514,Bachelor,New York,IT,Married,Yes,Yes,78179.4254423456
49,55700.711951885394,2,65.13673236074942,59,7.927606996637435,12502.76097813373,7887.71277786655,Bachelor,New York,Retail,Married,Yes,No,59104.864509661114
40,31740.427162054806,9,73.48974046152946,51,0.6640984211859559,28652.590075576176,11014.464526177675,Bachelor,Los Angeles,Finance,Married,Yes,No,67534.97620276958
39,42769.29807757675,39,68.6094960291497,24,10.293937828061306,3863.4936042147765,9445.830999300966,Master,Los Angeles,Retail,Single,No,Yes,93340.49588628019
68,29037.226507341897,0,48.807572730831076,36,8.85967053280973,21368.52270605726,5396.279063007996,High School,Houston,Healthcare,Married,Yes,Yes,53580.01956259583
42,48571.323826619824,28,61.029310796895366,27,22.613747536785702,18278.333937899628,7802.820644026897,Bachelor,Los Angeles,Finance,Married,Yes,Yes,88280.47238010116
39,55856.035158744,33,75.88914325813079,76,10.589700946133044,54640.202972226674,522.7004065259844,Bachelor,New York,Finance,Married,Yes,No,90641.15363790619
39,33349.42842362822,12,85.9189131415411,61,4.293261691430191,8364.110163468697,2583.2107940840515,Bachelor,Chicago,IT,Married,Yes,No,62854.220756854615
66,80737.68384027235,0,50.72796742321735,53,33.880558818454816,25678.263899995316,2601.6464029030594,Bachelor,Phoenix,Retail,Single,Yes,Yes,63784.359430868535
69,54171.59028637941,33,66.29608366246343,28,16.17568304590086,14719.049197376773,17457.951709788467,Bachelor,New York,Retail,Single,Yes,No,91994.02157312953
59,50866.93378377829,28,79.3145383399476,75,9.953816091315211,17628.28193651659,9491.848079170826,Bachelor,Chicago,IT,Married,Yes,Yes,85768.37474541285
23,61544.86627018438,12,83.78195463753168,42,3.4661882434351634,10065.105009465165,20809.38064203456,Bachelor,Chicago,Healthcare,Married,Yes,Yes,64289.75354714396
32,37566.07878701117,28,70.79886438423982,54,4.676708264501245,27927.23886801347,23371.06596756335,PhD,Chicago,Retail,Married,Yes,No,79052.2996529032
60,52452.1621875118,38,68.17217641578931,69,11.085714895734863,32259.354025029348,6233.24991693799,PhD,Houston,Retail,Married,Yes,No,99015.18424227969
54,39247.00669463613,23,87.19710749890193,26,0.7470287665020141,21586.46444085815,12881.8269829843,High School,Phoenix,Retail,Divorced,Yes,No,70146.3056688809
50,73380.19865133474,25,82.96092705998569,34,2.9662943653333955,86994.05576357506,5863.709416243479,Bachelor,Phoenix,IT,Single,Yes,Yes,97935.06211509286
25,34120.40975904378,16,83.58618398076015,72,12.514171414151342,12984.033066070819,6419.339907715599,Bachelor,Los Angeles,Retail,Divorced,Yes,Yes,72256.73816940044
61,50947.4818896076,6,70.31935997509255,73,6.539620638952517,29227.275422793544,7517.835758876231,Bachelor,Houston,IT,Single,No,No,64520.72679927601
61,54939.73677727664,12,86.13694237683679,39,5.148228768386938,44403.40452660942,5297.329192860454,Bachelor,Los Angeles,IT,Married,Yes,No,75963.78895450814
22,55922.386166115524,4,55.549312671362884,69,1.6423525141879955,24805.515297473023,900.1466843288981,PhD,New York,IT,Married,No,Yes,91495.61824015065
56,41281.472403757514,25,86.31230091659013,44,5.831258056612646,34058.332159118305,7882.811806210753,Bachelor,Phoenix,Finance,Single,No,Yes,78853.01471575472
21,36567.35896782353,2,74.3346784655811,22,14.726890734218447,48024.974054600665,6410.40559232504,PhD,Chicago,Healthcare,Single,No,No,67877.22113697769
23,41498.072404308514,6,76.28934191247815,79,3.0654261430761047,25620.50295102431,3146.9725050761463,Bachelor,New York,IT,Single,Yes,No,62168.09670400888
62,57924.881513154236,38,65.54747341922523,74,0.05413166971301612,32518.816155479348,584.248767517628,High School,Chicago,Education,Married,Yes,No,89459.40067834019
49,47842.313436320546,0,56.859736518918496,65,11.041422542346947,8476.706922679732,6931.522307871273,High School,Chicago,Retail,Single,Yes,No,52602.33646792938
69,61943.13212678782,16,76.0770414779173,43,35.981837019713836,912.218356867355,4623.388366585092,PhD,New York,Retail,Divorced,Yes,Yes,94612.60176233413
47,57155.0557909261,24,80.51394549591397,53,9.335044504393071,25865.81247403629,2028.6367078921994,Bachelor,Phoenix,Healthcare,Single,No,No,87097.83682451517
64,15846.30952850588,2,82.02692384818765,65,1.277445787783604,13506.588973691629,12899.624901581454,Bachelor,Los Angeles,IT,Divorced,Yes,No,48262.10316260636
52,53712.46695255816,14,80.94778595824586,41,3.867411393324327,15173.211299201932,13913.864596178399,Master,New York,Retail,Single,No,Yes,80001.72521903616
57,83756.82151724405,28,78.68161695053458,30,20.22241995460856,13649.867913539905,19667.493563040494,Bachelor,New York,Retail,Single,No,No,95666.617200918
69,69879.03576557497,31,65.7621356380704,67,2.6470549955461893,18160.97730345501,8394.113481248365,Bachelor,Houston,Healthcare,Single,Yes,No,96625.36613820863
33,56330.19741060453,25,82.67476072520033,27,9.357179835514792,20526.71470576671,6506.264541733544,Bachelor,Los Angeles,Education,Married,Yes,Yes,86673.35880208046
